clas_local,clas_visitante,G_esp_local,Goles_local,G_esp_visitante,Goles_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante
5,2,1.9,1,0.7,1,27,7,0.26,6,2,0.33,1,0.5,6,0.85,12,2,36,9,6.0588235294117645,3.235294117647059,3.2941176470588234,6.705882352941177,2.1176470588235294,1.2352941176470589,0.8235294117647058,1.8235294117647058,1.8058823529411765,0.9352941176470588,0.9176470588235294,1.5941176470588236,5.823529411764706,2.764705882352941,2.0,5.352941176470588,20.058823529411764,14.352941176470589,14.647058823529411,23.235294117647058
4,2,1.1,1,0.9,1,9,3,0.33,14,3,0.21,2,0.66,3,1.0,1,11,8,31,4.0625,5.1875,4.1875,5.8125,1.3125,0.75,0.8125,1.4375,1.4,1.20625,0.79375,1.40625,4.25,2.9375,3.4375,4.75,13.0,23.0,13.9375,17.25
4,3,0.5,0,0.4,2,9,2,0.22,7,5,0.71,3,0.6,2,1.0,5,2,22,7,5.8125,3.6470588235294117,3.875,5.294117647058823,1.6875,0.8823529411764706,0.9375,1.4705882352941178,1.95625,0.8529411764705882,1.0125,1.447058823529412,5.5625,2.411764705882353,3.25,4.352941176470588,15.5625,15.705882352941176,16.9375,22.88235294117647
4,3,1.0,1,1.5,1,9,4,0.44,22,5,0.23,4,0.8,4,1.0,1,4,9,27,4.375,2.875,5.1875,5.5625,1.375,1.125,0.9375,1.625,1.51875,0.88125,1.11875,1.7125000000000001,4.3125,2.9375,3.0625,4.6875,14.25,15.6875,18.75,22.1875
3,5,1.5,3,2.4,2,14,6,0.43,15,1,0.07,0,0.0,4,0.66,4,5,19,22,5.529411764705882,5.647058823529412,4.470588235294118,4.9411764705882355,1.4705882352941178,1.7058823529411764,1.1176470588235294,1.0588235294117647,1.4352941176470588,1.7941176470588236,1.0411764705882351,1.2,4.529411764705882,4.9411764705882355,3.3529411764705883,3.823529411764706,24.88235294117647,14.470588235294118,15.0,17.235294117647058
1,3,0.6,1,2.3,2,11,2,0.18,21,3,0.14,1,0.33,1,0.5,2,5,18,13,6.5625,3.5,4.75,5.375,0.9375,1.1875,1.6875,1.5,1.24375,1.15625,1.58125,1.475,3.9375,3.0625,4.0625,4.375,23.875,16.5,16.3125,22.0
4,2,2.1,3,0.5,0,19,6,0.32,8,0,0.0,0,1.0,3,0.5,10,2,15,12,7.823529411764706,3.8823529411764706,2.4705882352941178,6.176470588235294,1.1764705882352942,0.7058823529411765,0.7647058823529411,2.1176470588235294,1.3882352941176472,0.776470588235294,0.788235294117647,2.0470588235294116,4.176470588235294,2.6470588235294117,1.9411764705882353,6.705882352941177,27.823529411764707,14.294117647058824,13.823529411764707,20.88235294117647
3,5,1.0,1,0.8,2,15,3,0.2,9,3,0.33,1,0.33,2,0.66,3,6,22,10,5.1875,5.0625,3.625,4.1875,1.0625,1.6875,1.1875,0.5625,1.375,1.6,1.03125,0.825,4.0,3.8125,3.75,2.75,24.875,16.125,12.5625,16.5625
2,2,0.5,1,0.4,0,8,3,0.38,11,2,0.18,2,1.0,2,0.66,7,6,12,24,4.529411764705882,2.5,5.9411764705882355,6.0,1.5294117647058822,0.75,1.2941176470588236,1.5,1.2705882352941178,0.70625,1.5294117647058822,1.36875,4.235294117647059,2.75,4.470588235294118,4.5625,16.764705882352942,15.0625,22.176470588235293,24.3125
3,4,0.6,1,1.7,2,6,3,0.5,17,9,0.53,7,0.77,2,0.66,2,1,14,11,6.647058823529412,4.235294117647059,3.235294117647059,3.823529411764706,1.3529411764705883,1.2941176470588236,1.3529411764705883,0.9411764705882353,1.4000000000000001,1.2588235294117647,1.288235294117647,1.0823529411764705,4.529411764705882,4.764705882352941,3.7058823529411766,3.235294117647059,28.941176470588236,14.058823529411764,13.588235294117647,16.941176470588236
2,4,1.1,0,0.7,1,14,6,0.43,10,3,0.3,3,1.0,6,1.0,4,7,18,9,5.625,4.9411764705882355,3.8125,5.9411764705882355,1.1875,1.1764705882352942,1.5625,1.1176470588235294,1.4375,1.1941176470588235,1.1625,1.4529411764705882,4.125,3.9411764705882355,3.9375,4.235294117647059,21.5625,12.823529411764707,14.6875,20.58823529411765
3,5,1.3,1,1.3,0,9,3,0.33,17,5,0.29,5,1.0,2,0.66,2,5,8,28,3.8125,3.6875,4.3125,5.25,1.0625,1.5,0.75,0.75,1.1,1.325,0.89375,1.14375,3.3125,4.5,2.5625,3.75,18.375,13.9375,18.25,21.9375
3,3,0.4,0,0.9,0,10,3,0.3,11,3,0.27,3,1.0,3,1.0,5,3,27,8,5.529411764705882,4.647058823529412,4.470588235294118,4.823529411764706,1.4705882352941178,0.9411764705882353,1.1176470588235294,1.7058823529411764,1.4352941176470588,1.1823529411764706,1.0411764705882351,1.5705882352941176,4.529411764705882,3.4705882352941178,3.3529411764705883,4.176470588235294,24.88235294117647,17.0,15.0,19.176470588235293
2,4,2.0,3,0.2,0,14,6,0.43,5,1,0.2,1,1.0,4,0.66,5,5,16,9,7.0,3.6470588235294117,3.4705882352941178,5.882352941176471,1.411764705882353,1.0588235294117647,1.0,1.2941176470588236,1.3588235294117648,1.211764705882353,0.7823529411764706,1.5058823529411764,4.117647058823529,3.0,2.823529411764706,4.588235294117647,26.176470588235293,13.0,13.117647058823529,20.41176470588235
5,2,2.0,2,0.9,1,18,5,0.28,10,5,0.5,4,0.8,3,0.6,7,1,19,9,6.8125,2.5625,2.9375,5.625,2.5,0.625,0.875,1.625,2.3,0.9375,1.025,1.75625,6.6875,2.25,2.6875,4.75,16.4375,12.25,10.625,26.3125
3,3,2.3,2,1.0,2,14,5,0.36,12,4,0.33,2,0.5,5,1.0,2,4,24,9,4.0588235294117645,4.625,4.0,5.0625,1.9411764705882353,0.9375,1.2941176470588236,1.4375,1.5176470588235293,0.9,1.1764705882352942,1.5999999999999999,5.294117647058823,2.9375,3.5294117647058822,4.0625,20.352941176470587,17.625,18.235294117647058,20.6875
4,4,0.5,0,0.4,0,9,5,0.56,10,0,0.0,0,1.0,5,1.0,2,6,10,20,4.375,5.0,5.1875,4.4375,1.375,1.4375,0.9375,1.25,1.51875,1.4125,1.11875,1.025,4.3125,3.75,3.0625,4.1875,14.25,19.875,18.75,18.0625
5,1,1.7,2,0.4,0,18,4,0.22,5,1,0.2,1,1.0,2,0.5,3,5,16,14,6.0588235294117645,4.176470588235294,3.2941176470588234,6.411764705882353,2.1176470588235294,0.5882352941176471,0.8235294117647058,2.176470588235294,1.8058823529411765,0.6941176470588236,0.9176470588235294,2.0823529411764703,5.823529411764706,2.2941176470588234,2.0,6.529411764705882,20.058823529411764,14.647058823529411,14.647058823529411,22.294117647058822
2,3,1.2,2,0.6,0,14,6,0.43,3,0,0.0,0,1.0,4,0.66,4,2,19,9,3.764705882352941,3.6470588235294117,3.9411764705882355,5.294117647058823,1.0588235294117647,0.8823529411764706,1.0588235294117647,1.4705882352941178,1.2,0.8529411764705882,1.211764705882353,1.447058823529412,3.2941176470588234,2.411764705882353,4.235294117647059,4.352941176470588,19.764705882352942,15.705882352941176,16.823529411764707,22.88235294117647
2,2,1.3,1,2.3,1,12,6,0.5,19,10,0.53,9,0.9,5,0.83,3,2,17,12,4.705882352941177,3.5,5.117647058823529,5.9375,0.9411764705882353,1.0,1.3529411764705883,2.25,1.1352941176470588,0.9875,1.535294117647059,1.9625,3.1176470588235294,4.0625,5.588235294117647,6.25,20.176470588235293,15.0625,20.11764705882353,22.375
3,3,2.0,1,0.7,1,17,5,0.29,7,5,0.71,4,0.8,4,0.8,5,6,24,22,5.0625,2.875,3.8125,5.5625,1.375,1.125,1.0625,1.625,1.225,0.88125,0.93125,1.7125000000000001,4.5,2.9375,2.5625,4.6875,20.1875,15.6875,14.25,22.1875
2,5,0.6,0,2.3,2,14,4,0.29,18,6,0.33,5,0.83,4,1.0,5,9,10,20,5.0625,5.647058823529412,5.625,4.9411764705882355,1.125,1.7058823529411764,1.3125,1.0588235294117647,1.1625,1.7941176470588236,1.225,1.2,5.0625,4.9411764705882355,3.375,3.823529411764706,20.375,14.470588235294118,19.0625,17.235294117647058
5,2,2.2,1,0.9,1,21,6,0.29,3,0,0.0,0,1.0,5,0.83,10,2,29,8,7.529411764705882,3.235294117647059,1.8235294117647058,6.705882352941177,1.9411764705882353,1.2352941176470589,0.11764705882352941,1.8235294117647058,2.3058823529411767,0.9352941176470588,0.6823529411764706,1.5941176470588236,5.9411764705882355,2.764705882352941,1.7058823529411764,5.352941176470588,23.294117647058822,14.352941176470589,9.588235294117647,23.235294117647058
4,3,1.4,2,0.4,0,9,2,0.22,11,3,0.27,3,1.0,0,0.0,3,2,11,20,4.0625,3.1176470588235294,4.1875,6.823529411764706,1.3125,0.7058823529411765,0.8125,0.9411764705882353,1.4,0.7352941176470589,0.79375,1.2529411764705882,4.25,2.823529411764706,3.4375,3.588235294117647,13.0,17.58823529411765,13.9375,22.764705882352942
4,2,2.5,2,1.4,1,14,8,0.57,13,4,0.31,3,0.75,6,0.75,5,2,10,17,5.8125,5.1875,3.875,5.8125,1.6875,0.75,0.9375,1.4375,1.95625,1.20625,1.0125,1.40625,5.5625,2.9375,3.25,4.75,15.5625,23.0,16.9375,17.25
1,3,1.0,0,2.0,1,13,5,0.38,14,7,0.5,6,0.85,5,1.0,8,4,32,11,6.5625,4.647058823529412,4.75,4.823529411764706,0.9375,0.9411764705882353,1.6875,1.7058823529411764,1.24375,1.1823529411764706,1.58125,1.5705882352941176,3.9375,3.4705882352941178,4.0625,4.176470588235294,23.875,17.0,16.3125,19.176470588235293
2,2,0.4,0,0.4,1,11,2,0.18,6,2,0.33,1,0.5,2,1.0,13,2,46,5,7.0,2.5625,3.4705882352941178,5.625,1.411764705882353,0.625,1.0,1.625,1.3588235294117648,0.9375,0.7823529411764706,1.75625,4.117647058823529,2.25,2.823529411764706,4.75,26.176470588235293,12.25,13.117647058823529,26.3125
4,5,3.0,2,2.2,1,16,4,0.25,12,2,0.17,2,1.0,3,0.75,6,5,12,16,5.8125,5.647058823529412,3.875,4.9411764705882355,1.6875,1.7058823529411764,0.9375,1.0588235294117647,1.95625,1.7941176470588236,1.0125,1.2,5.5625,4.9411764705882355,3.25,3.823529411764706,15.5625,14.470588235294118,16.9375,17.235294117647058
3,2,1.2,1,0.6,0,13,4,0.31,9,1,0.11,1,1.0,3,0.75,6,2,36,11,3.8125,3.8823529411764706,4.3125,6.176470588235294,1.0625,0.7058823529411765,0.75,2.1176470588235294,1.1,0.776470588235294,0.89375,2.0470588235294116,3.3125,2.6470588235294117,2.5625,6.705882352941177,18.375,14.294117647058824,18.25,20.88235294117647
2,3,1.5,2,1.2,2,12,6,0.5,12,5,0.42,3,0.6,4,0.66,5,2,25,14,5.625,3.5,3.8125,5.375,1.1875,1.1875,1.5625,1.5,1.4375,1.15625,1.1625,1.475,4.125,3.0625,3.9375,4.375,21.5625,16.5,14.6875,22.0
2,4,0.6,0,1.7,2,6,1,0.17,9,6,0.67,4,0.66,1,1.0,4,2,15,7,4.529411764705882,4.235294117647059,5.9411764705882355,3.823529411764706,1.5294117647058822,1.2941176470588236,1.2941176470588236,0.9411764705882353,1.2705882352941178,1.2588235294117647,1.5294117647058822,1.0823529411764705,4.235294117647059,4.764705882352941,4.470588235294118,3.235294117647059,16.764705882352942,14.058823529411764,22.176470588235293,16.941176470588236
3,4,1.6,1,0.9,2,15,3,0.2,14,2,0.14,1,0.5,2,0.66,5,7,26,13,5.529411764705882,3.6470588235294117,4.470588235294118,5.882352941176471,1.4705882352941178,1.0588235294117647,1.1176470588235294,1.2941176470588236,1.4352941176470588,1.211764705882353,1.0411764705882351,1.5058823529411764,4.529411764705882,3.0,3.3529411764705883,4.588235294117647,24.88235294117647,13.0,15.0,20.41176470588235
3,2,1.2,2,0.7,1,11,5,0.45,11,2,0.18,1,0.5,3,0.6,3,4,29,18,6.647058823529412,2.5,3.235294117647059,6.0,1.3529411764705883,0.75,1.3529411764705883,1.5,1.4000000000000001,0.70625,1.288235294117647,1.36875,4.529411764705882,2.75,3.7058823529411766,4.5625,28.941176470588236,15.0625,13.588235294117647,24.3125
5,5,1.7,0,0.7,1,20,3,0.15,10,2,0.2,1,0.5,3,1.0,7,4,24,9,6.0588235294117645,5.0625,3.2941176470588234,4.1875,2.1176470588235294,1.6875,0.8235294117647058,0.5625,1.8058823529411765,1.6,0.9176470588235294,0.825,5.823529411764706,3.8125,2.0,2.75,20.058823529411764,16.125,14.647058823529411,16.5625
4,3,1.0,0,0.4,0,17,3,0.18,3,1,0.33,1,1.0,3,1.0,14,1,31,8,7.823529411764706,3.1176470588235294,2.4705882352941178,6.823529411764706,1.1764705882352942,0.7058823529411765,0.7647058823529411,0.9411764705882353,1.3882352941176472,0.7352941176470589,0.788235294117647,1.2529411764705882,4.176470588235294,2.823529411764706,1.9411764705882353,3.588235294117647,27.823529411764707,17.58823529411765,13.823529411764707,22.764705882352942
3,4,2.1,1,0.1,1,21,8,0.38,3,1,0.33,0,0.0,7,0.87,13,3,35,8,5.0625,4.9411764705882355,3.8125,5.9411764705882355,1.375,1.1764705882352942,1.0625,1.1176470588235294,1.225,1.1941176470588235,0.93125,1.4529411764705882,4.5,3.9411764705882355,2.5625,4.235294117647059,20.1875,12.823529411764707,14.25,20.58823529411765
2,3,0.6,0,1.1,1,9,2,0.22,12,5,0.42,4,0.8,2,1.0,4,8,16,14,5.0625,4.625,5.625,5.0625,1.125,0.9375,1.3125,1.4375,1.1625,0.9,1.225,1.5999999999999999,5.0625,2.9375,3.375,4.0625,20.375,17.625,19.0625,20.6875
3,3,2.2,2,1.1,1,19,7,0.37,10,2,0.2,1,0.5,5,0.71,5,1,25,21,4.0588235294117645,2.875,4.0,5.5625,1.9411764705882353,1.125,1.2941176470588236,1.625,1.5176470588235293,0.88125,1.1764705882352942,1.7125000000000001,5.294117647058823,2.9375,3.5294117647058822,4.6875,20.352941176470587,15.6875,18.235294117647058,22.1875
3,3,1.6,1,0.5,0,15,4,0.27,6,2,0.33,2,1.0,3,0.75,3,1,19,11,5.1875,3.6470588235294117,3.625,5.294117647058823,1.0625,0.8823529411764706,1.1875,1.4705882352941178,1.375,0.8529411764705882,1.03125,1.447058823529412,4.0,2.411764705882353,3.75,4.352941176470588,24.875,15.705882352941176,12.5625,22.88235294117647
4,4,2.0,3,0.3,1,10,4,0.4,6,2,0.33,1,0.5,2,0.5,4,2,9,14,4.0625,5.0,4.1875,4.4375,1.3125,1.4375,0.8125,1.25,1.4,1.4125,0.79375,1.025,4.25,3.75,3.4375,4.1875,13.0,19.875,13.9375,18.0625
