clas_local,clas_visitante,G_esp_local,Goles_local,G_esp_visitante,Goles_visitante,quiniela,Posesión_local,Posesión_visitante,Pases_intento_local,Pases_buenos_local,Pases_%_local,Pases_intento_visitante,Pases_buenos_visitante,Pases_%_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,expulsion_doble_amarilla_local,expulsión_roja_directa_local,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,Intercepciones_local,Intercepciones_visitante,Despejes_local,Despejes_visitante,Saque_puerta_local,Saque_puerta_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,posesion_media_local,posesion_media_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante
3,4,0.5,1,0.8,2,2,0.53,0.47,498,401,0.81,440,340,0.77,10,3,0.3,8,6,0.75,4,0.66,2,0.66,0,1,0,0,1,6,21,12,6,13,12,23,3,4,5.0625,4.235294117647059,3.8125,3.823529411764706,1.375,1.2941176470588236,1.0625,0.9411764705882353,1.225,1.2588235294117647,0.93125,1.0823529411764705,0.54,0.5511764705882354,4.5,4.764705882352941,2.5625,3.235294117647059,20.1875,14.058823529411764,14.25,16.941176470588236
5,5,1.1,3,2.0,1,1,0.44,0.56,447,369,0.83,576,508,0.88,7,3,0.43,18,5,0.28,4,0.8,1,0.33,0,0,0,0,2,3,7,9,6,8,11,5,9,6,6.8125,5.0625,2.9375,4.1875,2.5,1.6875,0.875,0.5625,2.3,1.6,1.025,0.825,0.615,0.608125,6.6875,3.8125,2.6875,2.75,16.4375,16.125,10.625,16.5625
2,2,1.3,1,0.7,0,1,0.49,0.51,418,309,0.74,437,333,0.76,15,3,0.2,14,2,0.14,2,1.0,2,0.66,0,0,0,0,6,4,16,12,4,5,7,17,11,7,5.625,3.8823529411764706,3.8125,6.176470588235294,1.1875,0.7058823529411765,1.5625,2.1176470588235294,1.4375,0.776470588235294,1.1625,2.0470588235294116,0.46125,0.4782352941176471,4.125,2.6470588235294117,3.9375,6.705882352941177,21.5625,14.294117647058824,14.6875,20.88235294117647
4,2,2.5,3,0.8,1,1,0.54,0.46,564,458,0.81,475,390,0.82,16,6,0.38,12,5,0.42,4,0.8,3,0.5,0,0,0,0,9,3,18,15,4,12,8,18,6,8,4.375,3.5,5.1875,5.9375,1.375,1.0,0.9375,2.25,1.51875,0.9875,1.11875,1.9625,0.505625,0.44937499999999997,4.3125,4.0625,3.0625,6.25,14.25,15.0625,18.75,22.375
4,3,1.5,2,0.5,0,1,0.58,0.42,454,369,0.81,326,249,0.76,11,8,0.73,14,3,0.21,3,1.0,7,0.87,0,0,0,0,8,4,14,17,4,12,17,18,10,5,5.8125,3.1176470588235294,3.875,6.823529411764706,1.6875,0.7058823529411765,0.9375,0.9411764705882353,1.95625,0.7352941176470589,1.0125,1.2529411764705882,0.5775,0.4488235294117647,5.5625,2.823529411764706,3.25,3.588235294117647,15.5625,17.58823529411765,16.9375,22.764705882352942
3,2,1.1,1,1.8,1,X,0.64,0.36,548,451,0.82,313,234,0.75,18,5,0.28,12,4,0.33,3,0.75,4,0.8,0,1,0,0,11,6,31,13,3,8,12,30,6,7,6.647058823529412,5.1875,3.235294117647059,5.8125,1.3529411764705883,0.75,1.3529411764705883,1.4375,1.4000000000000001,1.20625,1.288235294117647,1.40625,0.5676470588235294,0.510625,4.529411764705882,2.9375,3.7058823529411766,4.75,28.941176470588236,23.0,13.588235294117647,17.25
2,4,0.8,2,1.0,2,X,0.41,0.59,411,282,0.69,580,465,0.8,11,4,0.36,14,4,0.29,2,0.5,2,0.5,0,0,0,0,7,4,26,28,8,8,23,29,12,8,3.764705882352941,5.0,3.9411764705882355,4.4375,1.0588235294117647,1.4375,1.0588235294117647,1.25,1.2,1.4125,1.211764705882353,1.025,0.42470588235294116,0.51375,3.2941176470588234,3.75,4.235294117647059,4.1875,19.764705882352942,19.875,16.823529411764707,18.0625
5,3,1.1,1,1.8,1,X,0.52,0.48,572,470,0.82,524,416,0.79,12,4,0.33,13,3,0.23,3,1.0,3,0.75,0,0,0,0,3,4,13,26,14,7,19,18,8,8,6.0588235294117645,4.625,3.2941176470588234,5.0625,2.1176470588235294,0.9375,0.8235294117647058,1.4375,1.8058823529411765,0.9,0.9176470588235294,1.5999999999999999,0.5499999999999999,0.485625,5.823529411764706,2.9375,2.0,4.0625,20.058823529411764,17.625,14.647058823529411,20.6875
2,4,0.9,0,0.9,0,X,0.41,0.59,381,278,0.73,552,447,0.81,13,3,0.23,12,3,0.25,3,1.0,3,1.0,0,0,1,0,4,9,9,27,5,10,23,17,8,8,4.705882352941177,3.6470588235294117,5.117647058823529,5.882352941176471,0.9411764705882353,1.0588235294117647,1.3529411764705883,1.2941176470588236,1.1352941176470588,1.211764705882353,1.535294117647059,1.5058823529411764,0.43529411764705883,0.49411764705882355,3.1176470588235294,3.0,5.588235294117647,4.588235294117647,20.176470588235293,13.0,20.11764705882353,20.41176470588235
2,3,1.5,4,2.6,1,1,0.38,0.62,327,228,0.7,537,443,0.82,8,6,0.75,21,4,0.19,3,0.75,2,0.33,0,0,0,0,3,7,17,27,6,5,24,13,12,5,5.0625,4.647058823529412,5.625,4.823529411764706,1.125,0.9411764705882353,1.3125,1.7058823529411764,1.1625,1.1823529411764706,1.225,1.5705882352941176,0.48062499999999997,0.4758823529411765,5.0625,3.4705882352941178,3.375,4.176470588235294,20.375,17.0,19.0625,19.176470588235293
4,3,1.2,1,0.9,0,1,0.51,0.49,448,352,0.79,424,316,0.75,14,7,0.5,12,3,0.25,3,1.0,6,0.85,0,0,0,0,10,7,15,18,3,11,28,20,5,9,4.0625,3.6470588235294117,4.1875,5.294117647058823,1.3125,0.8823529411764706,0.8125,1.4705882352941178,1.4,0.8529411764705882,0.79375,1.447058823529412,0.548125,0.4029411764705882,4.25,2.411764705882353,3.4375,4.352941176470588,13.0,15.705882352941176,13.9375,22.88235294117647
1,5,0.8,0,1.5,3,2,0.38,0.62,469,402,0.86,770,716,0.93,10,3,0.3,10,6,0.6,3,0.5,3,1.0,0,0,0,0,8,2,18,6,8,5,8,15,3,5,6.5625,5.647058823529412,4.75,4.9411764705882355,0.9375,1.7058823529411764,1.6875,1.0588235294117647,1.24375,1.7941176470588236,1.58125,1.2,0.47,0.5823529411764706,3.9375,4.9411764705882355,4.0625,3.823529411764706,23.875,14.470588235294118,16.3125,17.235294117647058
2,3,1.8,3,2.8,2,1,0.35,0.65,273,188,0.69,511,412,0.81,13,7,0.54,12,3,0.25,2,0.66,4,0.57,0,0,0,0,4,5,13,32,7,2,34,12,7,7,4.529411764705882,3.5,5.9411764705882355,5.375,1.5294117647058822,1.1875,1.2941176470588236,1.5,1.2705882352941178,1.15625,1.5294117647058822,1.475,0.46058823529411763,0.509375,4.235294117647059,3.0625,4.470588235294118,4.375,16.764705882352942,16.5,22.176470588235293,22.0
3,2,1.0,1,1.0,0,1,0.64,0.36,552,431,0.78,316,192,0.61,17,5,0.29,5,3,0.6,3,1.0,4,0.8,0,0,0,0,9,2,23,8,6,8,9,33,1,8,5.1875,3.235294117647059,3.625,6.705882352941177,1.0625,1.2352941176470589,1.1875,1.8235294117647058,1.375,0.9352941176470588,1.03125,1.5941176470588236,0.515,0.3976470588235294,4.0,2.764705882352941,3.75,5.352941176470588,24.875,14.352941176470589,12.5625,23.235294117647058
5,4,2.1,3,0.4,0,1,0.69,0.31,804,740,0.92,353,295,0.84,16,5,0.31,5,1,0.2,1,1.0,2,0.4,0,0,0,0,8,0,22,7,11,13,3,21,5,5,7.529411764705882,4.9411764705882355,1.8235294117647058,5.9411764705882355,1.9411764705882353,1.1764705882352942,0.11764705882352941,1.1176470588235294,2.3058823529411767,1.1941176470588235,0.6823529411764706,1.4529411764705882,0.6558823529411765,0.5476470588235295,5.9411764705882355,3.9411764705882355,1.7058823529411764,4.235294117647059,23.294117647058822,12.823529411764707,9.588235294117647,20.58823529411765
3,2,3.7,5,0.2,1,1,0.62,0.38,495,405,0.82,305,220,0.72,27,10,0.37,3,0,0.0,0,1.0,6,0.6,0,1,1,1,10,1,27,6,6,5,10,21,4,12,5.529411764705882,2.5625,4.470588235294118,5.625,1.4705882352941178,0.625,1.1176470588235294,1.625,1.4352941176470588,0.9375,1.0411764705882351,1.75625,0.5452941176470588,0.393125,4.529411764705882,2.25,3.3529411764705883,4.75,24.88235294117647,12.25,15.0,26.3125
2,4,0.8,1,0.9,0,1,0.26,0.74,216,121,0.56,627,528,0.84,9,2,0.22,20,2,0.1,2,1.0,1,0.5,0,0,0,0,4,10,9,30,11,8,26,9,12,7,5.0625,4.235294117647059,5.625,3.823529411764706,1.125,1.2941176470588236,1.3125,0.9411764705882353,1.1625,1.2588235294117647,1.225,1.0823529411764705,0.48062499999999997,0.5511764705882354,5.0625,4.764705882352941,3.375,3.235294117647059,20.375,14.058823529411764,19.0625,16.941176470588236
2,3,1.2,1,1.5,2,2,0.67,0.33,614,499,0.81,299,205,0.69,12,2,0.17,9,4,0.44,3,0.75,2,1.0,0,0,0,0,5,3,34,9,4,6,11,32,1,10,7.0,3.6470588235294117,3.4705882352941178,5.294117647058823,1.411764705882353,0.8823529411764706,1.0,1.4705882352941178,1.3588235294117648,0.8529411764705882,0.7823529411764706,1.447058823529412,0.556470588235294,0.4029411764705882,4.117647058823529,2.411764705882353,2.823529411764706,4.352941176470588,26.176470588235293,15.705882352941176,13.117647058823529,22.88235294117647
5,3,3.0,3,0.5,1,1,0.56,0.44,665,599,0.9,522,446,0.85,18,6,0.33,9,2,0.22,1,0.5,3,0.5,0,0,0,0,4,3,8,8,5,9,6,6,3,9,6.8125,2.875,2.9375,5.5625,2.5,1.125,0.875,1.625,2.3,0.88125,1.025,1.7125000000000001,0.615,0.5181250000000001,6.6875,2.9375,2.6875,4.6875,16.4375,15.6875,10.625,22.1875
2,1,2.2,2,0.5,2,X,0.41,0.59,411,323,0.79,588,500,0.85,13,5,0.38,9,4,0.44,2,0.5,3,0.6,0,0,0,0,5,3,26,14,8,5,12,26,5,13,5.625,4.176470588235294,3.8125,6.411764705882353,1.1875,0.5882352941176471,1.5625,2.176470588235294,1.4375,0.6941176470588236,1.1625,2.0823529411764703,0.46125,0.4076470588235294,4.125,2.2941176470588234,3.9375,6.529411764705882,21.5625,14.647058823529411,14.6875,22.294117647058822
4,5,1.4,1,0.8,2,2,0.55,0.45,605,506,0.84,502,409,0.81,17,4,0.24,9,3,0.33,1,0.33,3,0.75,0,0,0,0,7,3,16,8,12,12,17,15,2,8,4.375,3.6875,5.1875,5.25,1.375,1.5,0.9375,0.75,1.51875,1.325,1.11875,1.14375,0.505625,0.46625,4.3125,4.5,3.0625,3.75,14.25,13.9375,18.75,21.9375
3,3,0.4,1,0.6,1,X,0.5,0.5,519,412,0.79,520,426,0.82,7,1,0.14,9,2,0.22,1,0.5,0,0.0,0,0,0,0,3,5,20,22,4,8,20,24,8,6,4.0588235294117645,3.1176470588235294,4.0,6.823529411764706,1.9411764705882353,0.7058823529411765,1.2941176470588236,0.9411764705882353,1.5176470588235293,0.7352941176470589,1.1764705882352942,1.2529411764705882,0.5076470588235293,0.4488235294117647,5.294117647058823,2.823529411764706,3.5294117647058822,3.588235294117647,20.352941176470587,17.58823529411765,18.235294117647058,22.764705882352942
4,2,1.0,2,1.0,1,1,0.52,0.48,496,394,0.79,461,361,0.78,11,5,0.45,15,4,0.27,3,0.75,3,0.6,1,1,0,0,10,4,29,22,10,10,16,24,5,4,5.8125,3.5,3.875,5.9375,1.6875,1.0,0.9375,2.25,1.95625,0.9875,1.0125,1.9625,0.5775,0.44937499999999997,5.5625,4.0625,3.25,6.25,15.5625,15.0625,16.9375,22.375
5,4,1.4,4,0.5,0,1,0.65,0.35,706,626,0.89,378,294,0.78,10,7,0.7,5,1,0.2,1,1.0,3,0.42,0,0,0,0,1,2,7,10,6,11,12,9,4,6,7.529411764705882,5.0,1.8235294117647058,4.4375,1.9411764705882353,1.4375,0.11764705882352941,1.25,2.3058823529411767,1.4125,0.6823529411764706,1.025,0.6558823529411765,0.51375,5.9411764705882355,3.75,1.7058823529411764,4.1875,23.294117647058822,19.875,9.588235294117647,18.0625
3,2,0.7,1,0.2,1,X,0.71,0.29,722,602,0.83,297,190,0.64,17,5,0.29,4,1,0.25,0,0.0,4,0.8,0,0,0,0,10,0,28,4,18,9,7,27,5,17,5.0625,2.5,3.8125,6.0,1.375,0.75,1.0625,1.5,1.225,0.70625,0.93125,1.36875,0.54,0.393125,4.5,2.75,2.5625,4.5625,20.1875,15.0625,14.25,24.3125
3,2,1.4,1,0.3,1,X,0.52,0.48,499,397,0.8,463,353,0.76,13,5,0.38,7,2,0.29,1,0.5,4,0.8,0,1,0,0,4,4,25,21,8,11,22,29,8,8,3.8125,3.235294117647059,4.3125,6.705882352941177,1.0625,1.2352941176470589,0.75,1.8235294117647058,1.1,0.9352941176470588,0.89375,1.5941176470588236,0.4225,0.3976470588235294,3.3125,2.764705882352941,2.5625,5.352941176470588,18.375,14.352941176470589,18.25,23.235294117647058
2,3,2.3,3,0.3,1,1,0.61,0.39,560,477,0.85,354,264,0.75,19,5,0.26,8,3,0.38,2,0.66,2,0.4,0,0,0,1,6,4,31,14,8,4,12,23,6,12,4.529411764705882,4.647058823529412,5.9411764705882355,4.823529411764706,1.5294117647058822,0.9411764705882353,1.2941176470588236,1.7058823529411764,1.2705882352941178,1.1823529411764706,1.5294117647058822,1.5705882352941176,0.46058823529411763,0.4758823529411765,4.235294117647059,3.4705882352941178,4.470588235294118,4.176470588235294,16.764705882352942,17.0,22.176470588235293,19.176470588235293
2,5,1.1,3,1.3,2,1,0.41,0.59,382,296,0.77,556,472,0.85,10,7,0.7,16,8,0.5,6,0.75,4,0.57,0,0,0,0,5,3,16,25,3,6,22,15,9,7,4.705882352941177,3.6875,5.117647058823529,5.25,0.9411764705882353,1.5,1.3529411764705883,0.75,1.1352941176470588,1.325,1.535294117647059,1.14375,0.43529411764705883,0.46625,3.1176470588235294,4.5,5.588235294117647,3.75,20.176470588235293,13.9375,20.11764705882353,21.9375
3,3,1.2,0,0.7,1,2,0.62,0.38,569,449,0.79,346,247,0.71,10,4,0.4,15,5,0.33,4,0.8,4,1.0,0,0,0,0,6,6,29,12,13,5,10,28,6,8,6.647058823529412,4.625,3.235294117647059,5.0625,1.3529411764705883,0.9375,1.3529411764705883,1.4375,1.4000000000000001,0.9,1.288235294117647,1.5999999999999999,0.5676470588235294,0.485625,4.529411764705882,2.9375,3.7058823529411766,4.0625,28.941176470588236,17.625,13.588235294117647,20.6875
2,5,0.2,0,1.6,1,2,0.33,0.67,313,236,0.75,629,534,0.85,3,2,0.67,13,2,0.15,1,0.5,2,1.0,0,0,0,0,3,10,13,21,13,8,25,6,5,4,7.0,5.0625,3.4705882352941178,4.1875,1.411764705882353,1.6875,1.0,0.5625,1.3588235294117648,1.6,0.7823529411764706,0.825,0.556470588235294,0.608125,4.117647058823529,3.8125,2.823529411764706,2.75,26.176470588235293,16.125,13.117647058823529,16.5625
3,2,2.5,2,0.5,0,1,0.48,0.52,437,346,0.79,473,374,0.79,19,9,0.47,7,2,0.29,2,1.0,8,0.88,0,0,0,0,1,8,23,22,16,10,22,24,4,9,5.1875,3.8823529411764706,3.625,6.176470588235294,1.0625,0.7058823529411765,1.1875,2.1176470588235294,1.375,0.776470588235294,1.03125,2.0470588235294116,0.515,0.4782352941176471,4.0,2.6470588235294117,3.75,6.705882352941177,24.875,14.294117647058824,12.5625,20.88235294117647
5,3,2.9,1,1.4,1,X,0.58,0.42,680,609,0.9,489,426,0.87,19,6,0.32,7,1,0.14,1,1.0,5,0.83,1,0,0,0,7,1,16,11,4,7,8,13,5,10,6.8125,3.5,2.9375,5.375,2.5,1.1875,0.875,1.5,2.3,1.15625,1.025,1.475,0.615,0.509375,6.6875,3.0625,2.6875,4.375,16.4375,16.5,10.625,22.0
4,4,1.7,1,0.3,0,1,0.43,0.57,419,315,0.75,555,461,0.83,19,7,0.37,6,3,0.5,3,1.0,6,0.85,0,0,0,0,6,2,27,10,11,9,8,30,5,7,7.823529411764706,4.9411764705882355,2.4705882352941178,5.9411764705882355,1.1764705882352942,1.1764705882352942,0.7647058823529411,1.1176470588235294,1.3882352941176472,1.1941176470588235,0.788235294117647,1.4529411764705882,0.5258823529411765,0.5476470588235295,4.176470588235294,3.9411764705882355,1.9411764705882353,4.235294117647059,27.823529411764707,12.823529411764707,13.823529411764707,20.58823529411765
4,4,0.9,0,1.3,2,2,0.58,0.42,465,379,0.82,340,255,0.75,14,7,0.5,10,4,0.4,2,0.5,7,1.0,0,0,0,0,5,3,16,7,9,9,7,22,5,12,4.0625,3.6470588235294117,4.1875,5.882352941176471,1.3125,1.0588235294117647,0.8125,1.2941176470588236,1.4,1.211764705882353,0.79375,1.5058823529411764,0.548125,0.49411764705882355,4.25,3.0,3.4375,4.588235294117647,13.0,13.0,13.9375,20.41176470588235
1,2,1.3,0,0.4,1,2,0.59,0.41,579,465,0.8,403,293,0.73,11,4,0.36,8,3,0.38,2,0.66,4,1.0,0,0,1,0,6,2,36,17,7,11,13,32,4,10,6.5625,2.5,4.75,6.0,0.9375,0.75,1.6875,1.5,1.24375,0.70625,1.58125,1.36875,0.47,0.393125,3.9375,2.75,4.0625,4.5625,23.875,15.0625,16.3125,24.3125
3,4,1.0,2,0.7,1,1,0.42,0.58,404,312,0.77,567,461,0.81,19,10,0.53,11,7,0.64,6,0.85,8,0.8,0,0,0,0,7,1,22,22,8,3,23,17,7,5,4.0588235294117645,5.0,4.0,4.4375,1.9411764705882353,1.4375,1.2941176470588236,1.25,1.5176470588235293,1.4125,1.1764705882352942,1.025,0.5076470588235293,0.51375,5.294117647058823,3.75,3.5294117647058822,4.1875,20.352941176470587,19.875,18.235294117647058,18.0625
2,2,0.6,0,1.4,0,X,0.53,0.47,481,376,0.78,432,314,0.73,13,1,0.08,15,4,0.27,4,1.0,1,1.0,1,1,1,0,5,5,30,16,4,3,22,25,16,5,3.764705882352941,2.5625,3.9411764705882355,5.625,1.0588235294117647,0.625,1.0588235294117647,1.625,1.2,0.9375,1.211764705882353,1.75625,0.42470588235294116,0.393125,3.2941176470588234,2.25,4.235294117647059,4.75,19.764705882352942,12.25,16.823529411764707,26.3125
2,1,1.9,2,0.2,1,1,0.51,0.49,465,377,0.81,455,366,0.8,16,11,0.69,4,2,0.5,1,0.5,9,0.81,0,0,0,0,8,4,26,14,13,4,15,25,5,9,5.0625,4.176470588235294,5.625,6.411764705882353,1.125,0.5882352941176471,1.3125,2.176470588235294,1.1625,0.6941176470588236,1.225,2.0823529411764703,0.48062499999999997,0.4076470588235294,5.0625,2.2941176470588234,3.375,6.529411764705882,20.375,14.647058823529411,19.0625,22.294117647058822
3,3,0.7,1,0.4,2,2,0.61,0.39,583,483,0.83,373,279,0.75,13,5,0.38,8,4,0.5,2,0.5,4,0.8,0,0,0,0,2,3,17,16,9,6,13,26,10,10,5.0625,3.1176470588235294,3.8125,6.823529411764706,1.375,0.7058823529411765,1.0625,0.9411764705882353,1.225,0.7352941176470589,0.93125,1.2529411764705882,0.54,0.4488235294117647,4.5,2.823529411764706,2.5625,3.588235294117647,20.1875,17.58823529411765,14.25,22.764705882352942
5,2,4.0,2,0.5,0,1,0.7,0.3,769,676,0.88,336,244,0.73,26,12,0.46,4,1,0.25,1,1.0,10,0.83,0,0,0,0,9,1,26,2,3,12,6,24,0,9,7.529411764705882,3.5,1.8235294117647058,5.9375,1.9411764705882353,1.0,0.11764705882352941,2.25,2.3058823529411767,0.9875,0.6823529411764706,1.9625,0.6558823529411765,0.44937499999999997,5.9411764705882355,4.0625,1.7058823529411764,6.25,23.294117647058822,15.0625,9.588235294117647,22.375
5,2,1.9,1,0.7,1,X,0.67,0.33,612,513,0.84,303,216,0.71,27,7,0.26,6,2,0.33,1,0.5,6,0.85,0,0,0,1,12,2,36,9,7,9,7,35,5,17,6.0588235294117645,3.235294117647059,3.2941176470588234,6.705882352941177,2.1176470588235294,1.2352941176470589,0.8235294117647058,1.8235294117647058,1.8058823529411765,0.9352941176470588,0.9176470588235294,1.5941176470588236,0.5499999999999999,0.3976470588235294,5.823529411764706,2.764705882352941,2.0,5.352941176470588,20.058823529411764,14.352941176470589,14.647058823529411,23.235294117647058
4,2,1.1,1,0.9,1,X,0.29,0.71,262,165,0.63,653,542,0.83,9,3,0.33,14,3,0.21,2,0.66,3,1.0,0,1,0,0,1,11,8,31,6,2,29,14,11,4,4.0625,5.1875,4.1875,5.8125,1.3125,0.75,0.8125,1.4375,1.4,1.20625,0.79375,1.40625,0.548125,0.510625,4.25,2.9375,3.4375,4.75,13.0,23.0,13.9375,17.25
4,3,0.5,0,0.4,2,2,0.71,0.29,644,560,0.87,261,192,0.74,9,2,0.22,7,5,0.71,3,0.6,2,1.0,0,0,0,0,5,2,22,7,5,11,5,27,2,11,5.8125,3.6470588235294117,3.875,5.294117647058823,1.6875,0.8823529411764706,0.9375,1.4705882352941178,1.95625,0.8529411764705882,1.0125,1.447058823529412,0.5775,0.4029411764705882,5.5625,2.411764705882353,3.25,4.352941176470588,15.5625,15.705882352941176,16.9375,22.88235294117647
4,3,1.0,1,1.5,1,X,0.37,0.63,335,265,0.79,566,483,0.85,9,4,0.44,22,5,0.23,4,0.8,4,1.0,0,2,0,1,1,4,9,27,6,4,22,10,12,7,4.375,2.875,5.1875,5.5625,1.375,1.125,0.9375,1.625,1.51875,0.88125,1.11875,1.7125000000000001,0.505625,0.5181250000000001,4.3125,2.9375,3.0625,4.6875,14.25,15.6875,18.75,22.1875
3,5,1.5,3,2.4,2,1,0.46,0.54,412,322,0.78,489,407,0.83,14,6,0.43,15,1,0.07,0,0.0,4,0.66,0,0,0,0,4,5,19,22,9,10,21,21,12,5,5.529411764705882,5.647058823529412,4.470588235294118,4.9411764705882355,1.4705882352941178,1.7058823529411764,1.1176470588235294,1.0588235294117647,1.4352941176470588,1.7941176470588236,1.0411764705882351,1.2,0.5452941176470588,0.5823529411764706,4.529411764705882,4.9411764705882355,3.3529411764705883,3.823529411764706,24.88235294117647,14.470588235294118,15.0,17.235294117647058
1,3,0.6,1,2.3,2,2,0.45,0.55,390,296,0.76,483,395,0.82,11,2,0.18,21,3,0.14,1,0.33,1,0.5,0,0,0,0,2,5,18,13,5,5,11,11,9,8,6.5625,3.5,4.75,5.375,0.9375,1.1875,1.6875,1.5,1.24375,1.15625,1.58125,1.475,0.47,0.509375,3.9375,3.0625,4.0625,4.375,23.875,16.5,16.3125,22.0
4,2,2.1,3,0.5,0,1,0.43,0.57,374,272,0.73,497,376,0.76,19,6,0.32,8,0,0.0,0,1.0,3,0.5,0,0,0,0,10,2,15,12,14,10,10,17,13,12,7.823529411764706,3.8823529411764706,2.4705882352941178,6.176470588235294,1.1764705882352942,0.7058823529411765,0.7647058823529411,2.1176470588235294,1.3882352941176472,0.776470588235294,0.788235294117647,2.0470588235294116,0.5258823529411765,0.4782352941176471,4.176470588235294,2.6470588235294117,1.9411764705882353,6.705882352941177,27.823529411764707,14.294117647058824,13.823529411764707,20.88235294117647
3,5,1.0,1,0.8,2,2,0.47,0.53,480,372,0.78,543,440,0.81,15,3,0.2,9,3,0.33,1,0.33,2,0.66,0,0,1,1,3,6,22,10,5,3,11,15,9,12,5.1875,5.0625,3.625,4.1875,1.0625,1.6875,1.1875,0.5625,1.375,1.6,1.03125,0.825,0.515,0.608125,4.0,3.8125,3.75,2.75,24.875,16.125,12.5625,16.5625
2,2,0.5,1,0.4,0,1,0.54,0.46,490,374,0.76,420,294,0.7,8,3,0.38,11,2,0.18,2,1.0,2,0.66,1,0,0,0,7,6,12,24,12,11,23,10,7,5,4.529411764705882,2.5,5.9411764705882355,6.0,1.5294117647058822,0.75,1.2941176470588236,1.5,1.2705882352941178,0.70625,1.5294117647058822,1.36875,0.46058823529411763,0.393125,4.235294117647059,2.75,4.470588235294118,4.5625,16.764705882352942,15.0625,22.176470588235293,24.3125
3,4,0.6,1,1.7,2,2,0.32,0.68,360,268,0.74,767,679,0.89,6,3,0.5,17,9,0.53,7,0.77,2,0.66,0,2,0,0,2,1,14,11,4,9,12,22,7,7,6.647058823529412,4.235294117647059,3.235294117647059,3.823529411764706,1.3529411764705883,1.2941176470588236,1.3529411764705883,0.9411764705882353,1.4000000000000001,1.2588235294117647,1.288235294117647,1.0823529411764705,0.5676470588235294,0.5511764705882354,4.529411764705882,4.764705882352941,3.7058823529411766,3.235294117647059,28.941176470588236,14.058823529411764,13.588235294117647,16.941176470588236
2,4,1.1,0,0.7,1,2,0.44,0.56,448,372,0.83,563,495,0.88,14,6,0.43,10,3,0.3,3,1.0,6,1.0,0,0,0,0,4,7,18,9,6,5,13,26,9,5,5.625,4.9411764705882355,3.8125,5.9411764705882355,1.1875,1.1764705882352942,1.5625,1.1176470588235294,1.4375,1.1941176470588235,1.1625,1.4529411764705882,0.46125,0.5476470588235295,4.125,3.9411764705882355,3.9375,4.235294117647059,21.5625,12.823529411764707,14.6875,20.58823529411765
3,5,1.3,1,1.3,0,1,0.37,0.63,375,281,0.75,641,530,0.83,9,3,0.33,17,5,0.29,5,1.0,2,0.66,0,0,0,0,2,5,8,28,11,5,38,13,11,4,3.8125,3.6875,4.3125,5.25,1.0625,1.5,0.75,0.75,1.1,1.325,0.89375,1.14375,0.4225,0.46625,3.3125,4.5,2.5625,3.75,18.375,13.9375,18.25,21.9375
3,3,0.4,0,0.9,0,X,0.59,0.41,576,467,0.81,405,306,0.76,10,3,0.3,11,3,0.27,3,1.0,3,1.0,0,0,0,0,5,3,27,8,5,6,15,25,9,9,5.529411764705882,4.647058823529412,4.470588235294118,4.823529411764706,1.4705882352941178,0.9411764705882353,1.1176470588235294,1.7058823529411764,1.4352941176470588,1.1823529411764706,1.0411764705882351,1.5705882352941176,0.5452941176470588,0.4758823529411765,4.529411764705882,3.4705882352941178,3.3529411764705883,4.176470588235294,24.88235294117647,17.0,15.0,19.176470588235293
2,4,2.0,3,0.2,0,1,0.62,0.38,592,505,0.85,363,262,0.72,14,6,0.43,5,1,0.2,1,1.0,4,0.66,0,0,1,0,5,5,16,9,3,6,11,14,5,8,7.0,3.6470588235294117,3.4705882352941178,5.882352941176471,1.411764705882353,1.0588235294117647,1.0,1.2941176470588236,1.3588235294117648,1.211764705882353,0.7823529411764706,1.5058823529411764,0.556470588235294,0.49411764705882355,4.117647058823529,3.0,2.823529411764706,4.588235294117647,26.176470588235293,13.0,13.117647058823529,20.41176470588235
5,2,2.0,2,0.9,1,1,0.66,0.34,717,628,0.88,367,284,0.77,18,5,0.28,10,5,0.5,4,0.8,3,0.6,0,0,0,0,7,1,19,9,4,6,13,17,4,12,6.8125,2.5625,2.9375,5.625,2.5,0.625,0.875,1.625,2.3,0.9375,1.025,1.75625,0.615,0.393125,6.6875,2.25,2.6875,4.75,16.4375,12.25,10.625,26.3125
