clas_local,clas_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Derribos_local,Derribos_visitante,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
2,1,3,0,0,6,0,0,14,19,22,28,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,3,6,2.375,2.6875,13.176470588235293,13.411764705882353,15.882352941176471,10.764705882352942,2.764705882352941,3.0588235294117645,3.7058823529411766,1.9411764705882353,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.0,2.941176470588235,3.4117647058823524,3.8823529411764706,2.0
3,3,2,0,0,3,0,0,17,15,13,6,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,2,3,2.2222222222222223,2.9444444444444446,17.375,11.9375,13.875,12.375,3.6875,3.6875,3.1875,2.6875,0.0,0.1875,0.0,0.0,0.1875,0.0625,0.125,0.1875,3.875,3.9375,3.3125,2.875
4,5,0,0,0,6,0,0,14,17,18,32,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0,6,2.0588235294117645,3.823529411764706,13.411764705882353,12.9375,10.764705882352942,12.4375,2.1176470588235294,2.9375,2.411764705882353,2.625,0.058823529411764705,0.0625,0.0,0.0,0.058823529411764705,0.125,0.0,0.0,2.2352941176470584,3.125,2.411764705882353,2.625
3,4,5,0,1,7,0,0,14,17,26,14,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,6,7,3.1176470588235294,3.8823529411764706,12.75,16.470588235294116,13.25,12.294117647058824,2.0625,2.235294117647059,2.75,3.0,0.0625,0.0,0.0625,0.11764705882352941,0.0625,0.058823529411764705,0.1875,0.17647058823529413,2.1875,2.2941176470588234,3.0,3.2941176470588234
5,5,2,0,0,2,0,0,11,14,16,14,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,2,2,2.3333333333333335,3.2222222222222223,10.375,11.8125,13.75,12.9375,1.6875,2.8125,2.5625,2.25,0.0625,0.0625,0.0,0.0,0.0,0.125,0.1875,0.1875,1.75,3.0,2.75,2.4375
2,2,1,0,0,4,0,0,13,11,20,15,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,1,4,1.8571428571428572,2.857142857142857,12.5,12.294117647058824,14.75,15.117647058823529,2.6875,3.176470588235294,2.875,1.5294117647058822,0.1875,0.11764705882352941,0.1875,0.0,0.1875,0.11764705882352941,0.0625,0.058823529411764705,3.0625,3.411764705882353,3.125,1.588235294117647
4,2,1,0,0,1,0,0,6,7,14,6,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,1,1,2.8125,3.625,10.9375,11.25,14.9375,11.125,1.875,2.6875,3.0625,2.25,0.0,0.0,0.0,0.0625,0.5,0.0625,0.125,0.125,2.375,2.75,3.1875,2.4375
4,3,2,0,0,6,0,0,14,23,10,13,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,2,6,2.7058823529411766,3.6470588235294117,12.875,15.235294117647058,13.9375,11.058823529411764,2.5,2.7058823529411766,3.625,1.6470588235294117,0.125,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.17647058823529413,0.0625,0.17647058823529413,2.6875,2.941176470588235,3.75,1.8823529411764706
3,2,4,0,1,7,0,0,11,26,12,22,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,5,7,3.111111111111111,3.1666666666666665,12.117647058823529,13.3125,13.352941176470589,12.625,3.0588235294117645,2.1875,2.5294117647058822,3.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0,0.35294117647058826,0.125,0.17647058823529413,0.375,3.4705882352941173,2.375,2.7647058823529407,3.4375
2,4,6,0,0,4,0,0,14,11,18,4,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,6,4,3.411764705882353,2.588235294117647,16.352941176470587,13.75,13.294117647058824,12.75,3.2941176470588234,2.0,2.5294117647058822,2.8125,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.11764705882352941,0.1875,0.0,0.125,3.5294117647058822,2.1875,2.6470588235294117,3.0
5,3,3,0,0,0,0,0,11,11,21,14,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,3,0,2.2222222222222223,2.9444444444444446,11.470588235294118,15.875,11.647058823529411,14.875,2.235294117647059,2.6875,2.411764705882353,2.5625,0.11764705882352941,0.125,0.11764705882352941,0.1875,0.11764705882352941,0.0625,0.17647058823529413,0.0625,2.4705882352941178,2.875,2.705882352941176,2.8125
2,4,1,0,0,2,1,0,15,7,16,19,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,1,3,1.8571428571428572,2.857142857142857,12.823529411764707,10.941176470588236,12.647058823529411,15.823529411764707,2.588235294117647,2.4705882352941178,2.4705882352941178,2.411764705882353,0.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,2.7058823529411766,2.764705882352941,2.705882352941176,2.6470588235294112
2,3,1,0,0,1,0,0,12,11,21,10,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,1,1,2.642857142857143,2.0,11.625,12.0,13.6875,13.764705882352942,1.75,2.411764705882353,2.0,2.823529411764706,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0625,0.11764705882352941,0.0625,0.17647058823529413,1.8125,2.6470588235294117,2.0625,3.0588235294117645
4,3,1,0,0,2,0,0,18,9,13,13,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,1,2,2.6666666666666665,2.8666666666666667,16.4375,15.529411764705882,13.25,12.0,2.5625,2.9411764705882355,2.25,2.1176470588235294,0.0,0.0,0.125,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.058823529411764705,2.625,3.0,2.4375,2.2352941176470584
1,5,1,0,0,1,0,0,14,10,13,15,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,1,1,3.0,2.9411764705882355,14.375,9.411764705882353,11.6875,14.235294117647058,2.375,2.0588235294117645,2.375,2.411764705882353,0.125,0.058823529411764705,0.1875,0.058823529411764705,0.25,0.0,0.1875,0.11764705882352941,2.75,2.117647058823529,2.75,2.5882352941176467
2,3,1,0,0,3,0,0,14,14,11,14,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,1,3,3.1176470588235294,3.8823529411764706,12.588235294117647,11.6875,10.588235294117647,16.0,2.8823529411764706,2.6875,2.8823529411764706,2.6875,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.0,0.0,0.058823529411764705,0.0625,3.0,2.75,2.9999999999999996,2.8125
3,2,1,0,0,2,0,0,17,15,13,24,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,1,2,2.1176470588235294,1.4705882352941178,14.5,12.058823529411764,12.25,13.470588235294118,2.5,2.7058823529411766,2.625,3.1176470588235294,0.0,0.058823529411764705,0.25,0.11764705882352941,0.1875,0.17647058823529413,0.0625,0.11764705882352941,2.6875,2.941176470588235,2.9375,3.3529411764705883
5,4,0,0,0,1,0,0,18,11,17,16,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,0,1,2.0,2.2222222222222223,12.058823529411764,11.176470588235293,11.823529411764707,12.941176470588236,1.7647058823529411,2.176470588235294,2.8823529411764706,2.0588235294117645,0.11764705882352941,0.0,0.11764705882352941,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,1.9411764705882353,2.2352941176470584,3.1176470588235294,2.176470588235294
3,2,1,0,1,4,1,1,13,12,17,9,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,2,6,2.8125,3.625,13.823529411764707,15.625,13.588235294117647,13.5625,2.235294117647059,3.125,2.411764705882353,2.4375,0.0,0.25,0.058823529411764705,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.25,2.2941176470588234,3.4375,2.5882352941176467,2.8125
2,4,2,0,0,3,0,0,19,14,17,6,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,2,3,2.0588235294117645,3.823529411764706,11.625,16.470588235294116,13.6875,12.294117647058824,1.75,2.235294117647059,2.0,3.0,0.0,0.0,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.17647058823529413,1.8125,2.2941176470588234,2.0625,3.2941176470588234
2,3,3,0,0,5,0,0,14,19,15,20,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,3,5,2.3333333333333335,3.2222222222222223,13.176470588235293,15.529411764705882,15.882352941176471,12.0,2.764705882352941,2.9411764705882355,3.7058823529411766,2.1176470588235294,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,2.941176470588235,3.0,3.8823529411764706,2.2352941176470584
5,3,1,0,0,4,0,0,9,12,14,18,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,1,4,3.375,3.8125,10.375,11.9375,13.75,12.375,1.6875,3.6875,2.5625,2.6875,0.0625,0.1875,0.0,0.0,0.0,0.0625,0.1875,0.1875,1.75,3.9375,2.75,2.875
2,1,2,0,0,3,0,0,13,10,20,11,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,2,3,3.411764705882353,2.588235294117647,12.5,13.411764705882353,14.75,10.764705882352942,2.6875,3.0588235294117645,2.875,1.9411764705882353,0.1875,0.058823529411764705,0.1875,0.058823529411764705,0.1875,0.29411764705882354,0.0625,0.0,3.0625,3.4117647058823524,3.125,2.0
4,5,2,0,0,3,0,0,10,17,16,26,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,2,3,3.0,2.9411764705882355,10.9375,12.9375,14.9375,12.4375,1.875,2.9375,3.0625,2.625,0.0,0.0625,0.0,0.0,0.5,0.125,0.125,0.0,2.375,3.125,3.1875,2.625
3,3,2,0,0,3,0,0,11,11,13,15,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,2,3,2.375,2.6875,11.117647058823529,15.235294117647058,12.411764705882353,11.058823529411764,2.2941176470588234,2.7058823529411766,2.3529411764705883,1.6470588235294117,0.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,2.411764705882353,2.941176470588235,2.5294117647058822,1.8823529411764706
4,2,4,1,1,1,0,0,7,8,16,16,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,6,1,2.526315789473684,2.473684210526316,12.875,11.25,13.9375,11.125,2.5,2.6875,3.625,2.25,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,2.6875,2.75,3.75,2.4375
5,4,2,0,0,2,0,0,7,13,13,12,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,2,2,2.6875,2.5,12.058823529411764,13.75,11.823529411764707,12.75,1.7647058823529411,2.0,2.8823529411764706,2.8125,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.1875,0.11764705882352941,0.125,1.9411764705882353,2.1875,3.1176470588235294,3.0
3,2,1,0,0,1,0,0,10,13,14,18,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,1,1,2.7058823529411766,3.6470588235294117,12.75,14.5,13.25,12.375,2.0625,3.1875,2.75,2.625,0.0625,0.25,0.0625,0.125,0.0625,0.0625,0.1875,0.125,2.1875,3.5,3.0,2.875
3,2,4,0,1,1,0,0,15,9,10,20,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,5,1,3.7333333333333334,2.7333333333333334,17.375,12.058823529411764,13.875,13.470588235294118,3.6875,2.7058823529411766,3.1875,3.1176470588235294,0.0,0.058823529411764705,0.0,0.11764705882352941,0.1875,0.17647058823529413,0.125,0.11764705882352941,3.875,2.941176470588235,3.3125,3.3529411764705883
2,3,4,0,0,0,0,1,10,7,17,15,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,4,1,2.0,2.2222222222222223,12.588235294117647,12.0,10.588235294117647,13.764705882352942,2.8823529411764706,2.411764705882353,2.8823529411764706,2.823529411764706,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,3.0,2.6470588235294117,2.9999999999999996,3.0588235294117645
2,5,2,0,0,4,0,0,15,12,12,17,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,2,4,2.3333333333333335,3.2222222222222223,12.823529411764707,12.9375,12.647058823529411,12.4375,2.588235294117647,2.9375,2.4705882352941178,2.625,0.0,0.0625,0.17647058823529413,0.0,0.11764705882352941,0.125,0.058823529411764705,0.0,2.7058823529411766,3.125,2.705882352941176,2.625
3,3,6,0,0,1,0,0,9,20,12,23,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,6,1,1.8571428571428572,2.857142857142857,12.117647058823529,15.875,13.352941176470589,14.875,3.0588235294117645,2.6875,2.5294117647058822,2.5625,0.058823529411764705,0.125,0.058823529411764705,0.1875,0.35294117647058826,0.0625,0.17647058823529413,0.0625,3.4705882352941173,2.875,2.7647058823529407,2.8125
2,5,4,0,0,5,0,0,13,7,24,12,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,4,5,2.526315789473684,2.473684210526316,13.176470588235293,11.8125,15.882352941176471,12.9375,2.764705882352941,2.8125,3.7058823529411766,2.25,0.058823529411764705,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.058823529411764705,0.1875,2.941176470588235,3.0,3.8823529411764706,2.4375
3,2,1,0,0,3,0,0,14,16,12,15,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,1,3,3.1176470588235294,3.8823529411764706,14.5,12.294117647058824,12.25,15.117647058823529,2.5,3.176470588235294,2.625,1.5294117647058822,0.0,0.11764705882352941,0.25,0.0,0.1875,0.11764705882352941,0.0625,0.058823529411764705,2.6875,3.411764705882353,2.9375,1.588235294117647
5,3,3,1,0,3,0,0,16,8,15,10,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,4,3,2.1176470588235294,1.4705882352941178,10.375,11.6875,13.75,16.0,1.6875,2.6875,2.5625,2.6875,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.1875,0.0625,1.75,2.75,2.75,2.8125
4,4,2,0,0,1,0,0,12,10,21,10,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,2,1,2.6666666666666665,2.8666666666666667,13.411764705882353,11.176470588235293,10.764705882352942,12.941176470588236,2.1176470588235294,2.176470588235294,2.411764705882353,2.0588235294117645,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,2.2352941176470584,2.2352941176470584,2.411764705882353,2.176470588235294
4,4,4,0,0,4,0,0,22,16,18,13,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,4,4,2.2222222222222223,2.9444444444444446,16.4375,10.941176470588236,13.25,15.823529411764707,2.5625,2.4705882352941178,2.25,2.411764705882353,0.0,0.17647058823529413,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.0625,0.17647058823529413,2.625,2.764705882352941,2.4375,2.6470588235294112
1,2,0,0,0,3,1,0,12,11,7,14,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0,4,3.111111111111111,3.1666666666666665,14.375,14.5,11.6875,12.375,2.375,3.1875,2.375,2.625,0.125,0.25,0.1875,0.125,0.25,0.0625,0.1875,0.125,2.75,3.5,2.75,2.875
3,4,1,0,0,1,0,0,11,11,18,18,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,1,1,2.642857142857143,2.0,11.117647058823529,13.75,12.411764705882353,12.75,2.2941176470588234,2.0,2.3529411764705883,2.8125,0.0,0.0,0.0,0.0625,0.11764705882352941,0.1875,0.17647058823529413,0.125,2.411764705882353,2.1875,2.5294117647058822,3.0
2,2,5,1,1,2,1,0,15,16,15,12,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,7,3,3.375,3.8125,16.352941176470587,15.625,13.294117647058824,13.5625,3.2941176470588234,3.125,2.5294117647058822,2.4375,0.11764705882352941,0.25,0.11764705882352941,0.125,0.11764705882352941,0.0625,0.0,0.25,3.5294117647058822,3.4375,2.6470588235294117,2.8125
2,1,2,0,0,0,0,0,9,10,15,12,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,2,0,2.526315789473684,2.473684210526316,11.625,13.411764705882353,13.6875,10.764705882352942,1.75,3.0588235294117645,2.0,1.9411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0625,0.29411764705882354,0.0625,0.0,1.8125,3.4117647058823524,2.0625,2.0
3,3,1,0,0,5,0,0,12,20,20,8,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,1,5,2.0588235294117645,3.823529411764706,12.75,15.235294117647058,13.25,11.058823529411764,2.0625,2.7058823529411766,2.75,1.6470588235294117,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.17647058823529413,0.1875,0.17647058823529413,2.1875,2.941176470588235,3.0,1.8823529411764706
5,2,2,0,0,1,0,0,14,13,15,13,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,2,1,2.7058823529411766,3.6470588235294117,12.058823529411764,11.25,11.823529411764707,11.125,1.7647058823529411,2.6875,2.8823529411764706,2.25,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.11764705882352941,0.125,1.9411764705882353,2.75,3.1176470588235294,2.4375
5,2,3,0,0,5,0,1,13,10,20,18,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,3,6,2.375,2.6875,11.470588235294118,12.058823529411764,11.647058823529411,13.470588235294118,2.235294117647059,2.7058823529411766,2.411764705882353,3.1176470588235294,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.11764705882352941,2.4705882352941178,2.941176470588235,2.705882352941176,3.3529411764705883
4,2,2,0,1,0,0,0,11,12,8,14,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,3,0,3.411764705882353,2.588235294117647,16.4375,13.3125,13.25,12.625,2.5625,2.1875,2.25,3.0625,0.0,0.0625,0.125,0.0,0.0625,0.125,0.0625,0.375,2.625,2.375,2.4375,3.4375
4,3,4,0,0,6,0,0,17,16,8,20,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,4,6,2.8125,3.625,12.875,15.529411764705882,13.9375,12.0,2.5,2.9411764705882355,3.625,2.1176470588235294,0.125,0.0,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.058823529411764705,2.6875,3.0,3.75,2.2352941176470584
4,3,4,0,2,6,0,1,6,20,9,11,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,6,7,2.3333333333333335,3.2222222222222223,10.9375,11.9375,14.9375,12.375,1.875,3.6875,3.0625,2.6875,0.0,0.1875,0.0,0.0,0.5,0.0625,0.125,0.1875,2.375,3.9375,3.1875,2.875
3,5,4,0,0,5,0,0,22,11,14,18,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,4,5,2.6875,2.5,13.823529411764707,9.411764705882353,13.588235294117647,14.235294117647058,2.235294117647059,2.0588235294117645,2.411764705882353,2.411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,2.2941176470588234,2.117647058823529,2.5882352941176467,2.5882352941176467
1,3,3,0,0,2,0,0,16,9,23,12,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,3,2,2.7058823529411766,3.6470588235294117,14.375,11.6875,11.6875,16.0,2.375,2.6875,2.375,2.6875,0.125,0.0625,0.1875,0.0625,0.25,0.0,0.1875,0.0625,2.75,2.75,2.75,2.8125
4,2,3,0,0,1,0,0,21,6,10,21,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,3,1,3.7333333333333334,2.7333333333333334,13.411764705882353,12.294117647058824,10.764705882352942,15.117647058823529,2.1176470588235294,3.176470588235294,2.411764705882353,1.5294117647058822,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,2.2352941176470584,3.411764705882353,2.411764705882353,1.588235294117647
3,5,4,0,0,4,1,1,15,6,10,12,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,4,6,3.0,2.9411764705882355,14.5,11.8125,12.25,12.9375,2.5,2.8125,2.625,2.25,0.0,0.0625,0.25,0.0,0.1875,0.125,0.0625,0.1875,2.6875,3.0,2.9375,2.4375
2,2,8,1,0,4,0,0,17,8,10,13,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,9,4,2.8125,3.625,12.588235294117647,14.5,10.588235294117647,12.375,2.8823529411764706,3.1875,2.8823529411764706,2.625,0.11764705882352941,0.25,0.058823529411764705,0.125,0.0,0.0625,0.058823529411764705,0.125,3.0,3.5,2.9999999999999996,2.875
3,4,2,0,2,2,0,0,9,12,12,17,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,4,2,2.0,2.2222222222222223,12.117647058823529,16.470588235294116,13.352941176470589,12.294117647058824,3.0588235294117645,2.235294117647059,2.5294117647058822,3.0,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.17647058823529413,3.4705882352941173,2.2941176470588234,2.7647058823529407,3.2941176470588234
2,4,1,0,0,3,0,0,11,6,18,13,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,1,3,2.2222222222222223,2.9444444444444446,12.5,11.176470588235293,14.75,12.941176470588236,2.6875,2.176470588235294,2.875,2.0588235294117645,0.1875,0.0,0.1875,0.0,0.1875,0.058823529411764705,0.0625,0.11764705882352941,3.0625,2.2352941176470584,3.125,2.176470588235294
3,5,5,0,0,3,0,0,14,17,13,19,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,5,3,2.1176470588235294,1.4705882352941178,17.375,12.9375,13.875,12.4375,3.6875,2.9375,3.1875,2.625,0.0,0.0625,0.0,0.0,0.1875,0.125,0.125,0.0,3.875,3.125,3.3125,2.625
3,3,7,0,0,1,0,0,19,16,22,31,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,7,1,3.411764705882353,2.588235294117647,13.823529411764707,12.0,13.588235294117647,13.764705882352942,2.235294117647059,2.411764705882353,2.411764705882353,2.823529411764706,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,2.2941176470588234,2.6470588235294117,2.5882352941176467,3.0588235294117645
2,4,1,0,0,3,1,0,12,9,14,19,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,1,4,2.6666666666666665,2.8666666666666667,13.176470588235293,10.941176470588236,15.882352941176471,15.823529411764707,2.764705882352941,2.4705882352941178,3.7058823529411766,2.411764705882353,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,2.941176470588235,2.764705882352941,3.8823529411764706,2.6470588235294112
5,2,3,0,0,3,0,0,12,16,20,10,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,3,3,3.111111111111111,3.1666666666666665,10.375,15.625,13.75,13.5625,1.6875,3.125,2.5625,2.4375,0.0625,0.25,0.0,0.125,0.0,0.0625,0.1875,0.25,1.75,3.4375,2.75,2.8125
3,3,3,0,0,2,0,0,14,14,15,18,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,3,2,2.0588235294117645,3.823529411764706,11.117647058823529,15.875,12.411764705882353,14.875,2.2941176470588234,2.6875,2.3529411764705883,2.5625,0.0,0.125,0.0,0.1875,0.11764705882352941,0.0625,0.17647058823529413,0.0625,2.411764705882353,2.875,2.5294117647058822,2.8125
